_id,Month,In_Out,Australian_City,International_City,Airline,Route,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num,AUS_Population,AUS_State
101428,Nov-19,I,Sydney,Houston,United Airlines,IAH-SYD,USA,N America,USA,N America,0,29,7308,2019,11,5184896,New South Wales (NSW)
101429,Nov-19,I,Sydney,Jakarta,Garuda Indonesia,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,12,3012,2019,11,5184896,New South Wales (NSW)
101430,Nov-19,I,Sydney,Jakarta,Qantas Airways,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,23,6132,2019,11,5184896,New South Wales (NSW)
101431,Nov-19,I,Sydney,Johannesburg,Qantas Airways,JNB-SYD,South Africa,Africa,South Africa,Africa,0,25,9095,2019,11,5184896,New South Wales (NSW)
101432,Nov-19,I,Sydney,Kuala Lumpur,AirAsia X,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,30,11310,2019,11,5184896,New South Wales (NSW)
101433,Nov-19,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,60,17384,2019,11,5184896,New South Wales (NSW)
101434,Nov-19,I,Sydney,Kuala Lumpur,Malindo Air,KUL-DPS-SYD,Malaysia,SE Asia,Malaysia,SE Asia,1,30,4860,2019,11,5184896,New South Wales (NSW)
101435,Nov-19,I,Sydney,Kunming,China Eastern Airlines,KMG-SYD,China,NE Asia,China,NE Asia,0,13,3014,2019,11,5184896,New South Wales (NSW)
101436,Nov-19,I,Sydney,London,British Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,30,8910,2019,11,5184896,New South Wales (NSW)
101437,Nov-19,I,Sydney,London,Qantas Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,26,12586,2019,11,5184896,New South Wales (NSW)
101438,Nov-19,I,Sydney,Los Angeles,American Airlines,LAX-SYD,USA,N America,USA,N America,0,30,8520,2019,11,5184896,New South Wales (NSW)
101439,Nov-19,I,Sydney,Los Angeles,Delta Air Lines,LAX-SYD,USA,N America,USA,N America,0,30,8640,2019,11,5184896,New South Wales (NSW)
101440,Nov-19,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD-MEL,USA,N America,USA,N America,0,1,484,2019,11,5184896,New South Wales (NSW)
101441,Nov-19,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,0,30,14519,2019,11,5184896,New South Wales (NSW)
101442,Nov-19,I,Sydney,Los Angeles,United Airlines,LAX-SYD,USA,N America,USA,N America,0,29,7308,2019,11,5184896,New South Wales (NSW)
101443,Nov-19,I,Sydney,Los Angeles,Virgin Australia,LAX-SYD,USA,N America,USA,N America,0,22,7458,2019,11,5184896,New South Wales (NSW)
101444,Nov-19,I,Sydney,Manila,Cebu Pacific Air,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,22,9592,2019,11,5184896,New South Wales (NSW)
101445,Nov-19,I,Sydney,Manila,Philippine Airlines,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,26,8142,2019,11,5184896,New South Wales (NSW)
101446,Nov-19,I,Sydney,Manila,Qantas Airways,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,30,8186,2019,11,5184896,New South Wales (NSW)
101447,Nov-19,I,Sydney,Nadi,Fiji Airways,NAN-SYD,Fiji,Islands,Fiji,Islands,0,64,15091,2019,11,5184896,New South Wales (NSW)
101448,Nov-19,I,Sydney,Nadi,Jetstar,NAN-SYD,Fiji,Islands,Fiji,Islands,0,17,3150,2019,11,5184896,New South Wales (NSW)
101449,Nov-19,I,Sydney,Nadi,Qantas Airways,NAN-SYD,Fiji,Islands,Fiji,Islands,0,18,3048,2019,11,5184896,New South Wales (NSW)
101450,Nov-19,I,Sydney,Nadi,Virgin Australia,NAN-SYD,Fiji,Islands,Fiji,Islands,0,34,6380,2019,11,5184896,New South Wales (NSW)
101451,Nov-19,I,Sydney,Nanjing,China Eastern Airlines,BJS-NKG-SYD,China,NE Asia,China,NE Asia,0,13,2990,2019,11,5184896,New South Wales (NSW)
101452,Nov-19,I,Sydney,New Delhi,Air India,DEL-SYD,India,S Asia,India,S Asia,0,22,5632,2019,11,5184896,New South Wales (NSW)
101453,Nov-19,I,Sydney,New York,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,1,30,7080,2019,11,5184896,New South Wales (NSW)
101454,Nov-19,I,Sydney,Noumea,Air Caledonie,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,12,2755,2019,11,5184896,New South Wales (NSW)
101455,Nov-19,I,Sydney,Noumea,Qantas Airways,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,17,2956,2019,11,5184896,New South Wales (NSW)
101456,Nov-19,I,Sydney,Osaka,Qantas Airways,OSA-SYD,Japan,NE Asia,Japan,NE Asia,0,17,5003,2019,11,5184896,New South Wales (NSW)
101457,Nov-19,I,Sydney,Phuket,Jetstar,HKT-SYD,Thailand,SE Asia,Thailand,SE Asia,0,13,4355,2019,11,5184896,New South Wales (NSW)
101458,Nov-19,I,Sydney,Port Moresby,Air Niugini,POM-SYD,Papua New Guinea,Islands,Papua New Guinea,Islands,0,9,1098,2019,11,5184896,New South Wales (NSW)
101459,Nov-19,I,Sydney,Port Vila,Air Vanuatu,VLI-SYD,Vanuatu,Islands,Vanuatu,Islands,0,29,4930,2019,11,5184896,New South Wales (NSW)
101460,Nov-19,I,Sydney,Qingdao,Beijing Capital Airlines,TAO-SYD,China,NE Asia,China,NE Asia,0,13,3380,2019,11,5184896,New South Wales (NSW)
101461,Nov-19,I,Sydney,Queenstown,Air New Zealand,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,16,2612,2019,11,5184896,New South Wales (NSW)
101462,Nov-19,I,Sydney,Queenstown,Jetstar,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,28,5178,2019,11,5184896,New South Wales (NSW)
101463,Nov-19,I,Sydney,Queenstown,Qantas Airways,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,30,4336,2019,11,5184896,New South Wales (NSW)
101464,Nov-19,I,Sydney,Queenstown,Virgin Australia,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,27,4752,2019,11,5184896,New South Wales (NSW)
101465,Nov-19,I,Sydney,Rarotonga,Air New Zealand,RAR-SYD,Cook Islands,Islands,Cook Islands,Islands,0,5,1556,2019,11,5184896,New South Wales (NSW)
101466,Nov-19,I,Sydney,San Francisco,Qantas Airways,SFO-SYD,USA,N America,USA,N America,0,26,9457,2019,11,5184896,New South Wales (NSW)
101467,Nov-19,I,Sydney,San Francisco,United Airlines,SFO-SYD,USA,N America,USA,N America,0,29,7308,2019,11,5184896,New South Wales (NSW)
101468,Nov-19,I,Sydney,Santiago,LATAM Airlines,SCL-AKL-SYD,Chile,S America,Chile,S America,1,17,5100,2019,11,5184896,New South Wales (NSW)
101469,Nov-19,I,Sydney,Santiago,LATAM Airlines,SCL-SYD,Chile,S America,Chile,S America,0,13,3900,2019,11,5184896,New South Wales (NSW)
101470,Nov-19,I,Sydney,Santiago,Qantas Airways,SCL-SYD,Chile,S America,Chile,S America,0,16,5824,2019,11,5184896,New South Wales (NSW)
101471,Nov-19,I,Sydney,Seoul,Asiana Airlines,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,30,14850,2019,11,5184896,New South Wales (NSW)
101472,Nov-19,I,Sydney,Seoul,Korean Air,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,30,12210,2019,11,5184896,New South Wales (NSW)
101473,Nov-19,I,Sydney,Shanghai,China Eastern Airlines,SHA-SYD,China,NE Asia,China,NE Asia,0,60,17070,2019,11,5184896,New South Wales (NSW)
101474,Nov-19,I,Sydney,Shanghai,Qantas Airways,SHA-SYD,China,NE Asia,China,NE Asia,0,30,7944,2019,11,5184896,New South Wales (NSW)
101475,Nov-19,I,Sydney,Shenzhen,China Southern Airlines,SZX-SYD,China,NE Asia,China,NE Asia,0,13,3692,2019,11,5184896,New South Wales (NSW)
101476,Nov-19,I,Sydney,Singapore,British Airways,LON-SIN-SYD,Singapore,SE Asia,UK,Europe,0,30,8910,2019,11,5184896,New South Wales (NSW)
101477,Nov-19,I,Sydney,Singapore,Qantas Airways,LON-SIN-SYD,Singapore,SE Asia,UK,Europe,0,26,12586,2019,11,5184896,New South Wales (NSW)
101478,Nov-19,I,Sydney,Singapore,Qantas Airways,SIN-SYD,Singapore,SE Asia,Singapore,SE Asia,0,31,8639,2019,11,5184896,New South Wales (NSW)
101479,Nov-19,I,Sydney,Singapore,Scoot Tigerair,SIN-SYD,Singapore,SE Asia,Singapore,SE Asia,0,29,10411,2019,11,5184896,New South Wales (NSW)
101480,Nov-19,I,Sydney,Singapore,Singapore Airlines,SIN-SYD,Singapore,SE Asia,Singapore,SE Asia,0,120,41310,2019,11,5184896,New South Wales (NSW)
101481,Nov-19,I,Sydney,Singapore,Singapore Airlines,SIN-SYD-CBR,Singapore,SE Asia,Singapore,SE Asia,0,30,7920,2019,11,5184896,New South Wales (NSW)
101482,Nov-19,I,Sydney,Taipei,China Airlines,TPE-SYD,Taiwan,NE Asia,Taiwan,NE Asia,0,30,9180,2019,11,5184896,New South Wales (NSW)
101483,Nov-19,I,Sydney,Tianjin,Tianjin Airlines,TSN-CGO-SYD,China,NE Asia,China,NE Asia,1,8,2016,2019,11,5184896,New South Wales (NSW)
101484,Nov-19,I,Sydney,Tokyo,All Nippon Airways,TYO-SYD,Japan,NE Asia,Japan,NE Asia,0,30,7200,2019,11,5184896,New South Wales (NSW)
101485,Nov-19,I,Sydney,Tokyo,Japan Airlines,TYO-SYD,Japan,NE Asia,Japan,NE Asia,0,30,5858,2019,11,5184896,New South Wales (NSW)
101486,Nov-19,I,Sydney,Tokyo,Jetstar,TYO-OOL-SYD,Japan,NE Asia,Japan,NE Asia,1,4,1340,2019,11,5184896,New South Wales (NSW)
101487,Nov-19,I,Sydney,Tokyo,Qantas Airways,TYO-SYD,Japan,NE Asia,Japan,NE Asia,0,30,10919,2019,11,5184896,New South Wales (NSW)
101488,Nov-19,I,Sydney,Tongatapu,Virgin Australia,TBU-SYD,Tonga,Islands,Tonga,Islands,0,8,1408,2019,11,5184896,New South Wales (NSW)
101489,Nov-19,I,Sydney,Vancouver,Air Canada,YVR-SYD,Canada,N America,Canada,N America,0,30,9098,2019,11,5184896,New South Wales (NSW)
101490,Nov-19,I,Sydney,Wellington,Air New Zealand,WLG-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,51,8259,2019,11,5184896,New South Wales (NSW)
101491,Nov-19,I,Sydney,Wellington,Qantas Airways,WLG-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,58,10092,2019,11,5184896,New South Wales (NSW)
101492,Nov-19,I,Sydney,Wellington,Virgin Australia,WLG-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,20,3520,2019,11,5184896,New South Wales (NSW)
101493,Nov-19,I,Sydney,Wuhan,China Eastern Airlines,XIY-WUH-SYD,China,NE Asia,China,NE Asia,0,13,2990,2019,11,5184896,New South Wales (NSW)
101494,Nov-19,I,Sydney,Xiamen,Xiamen Airlines,XMN-SYD,China,NE Asia,China,NE Asia,0,18,4248,2019,11,5184896,New South Wales (NSW)
101495,Nov-19,I,Sydney,Xi'an,China Eastern Airlines,XIY-WUH-SYD,China,NE Asia,China,NE Asia,1,13,2990,2019,11,5184896,New South Wales (NSW)
101496,Nov-19,I,Sydney,Zhengzhou,Tianjin Airlines,TSN-CGO-SYD,China,NE Asia,China,NE Asia,0,8,2016,2019,11,5184896,New South Wales (NSW)
101497,Nov-19,O,Adelaide,Auckland,Air New Zealand,ADL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,17,4756,2019,11,1379280,South Australia (SA)
101498,Nov-19,O,Adelaide,Denpasar,Jetstar,ADL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,48,8826,2019,11,1379280,South Australia (SA)
101499,Nov-19,O,Adelaide,Denpasar,Malindo Air,ADL-DPS-KUL,Indonesia,SE Asia,Malaysia,SE Asia,0,17,2754,2019,11,1379280,South Australia (SA)
101500,Nov-19,O,Adelaide,Doha,Qatar Airways,ADL-DOH,Qatar,Middle East,Qatar,Middle East,0,30,8490,2019,11,1379280,South Australia (SA)
101501,Nov-19,O,Adelaide,Dubai,Emirates,ADL-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,26,7852,2019,11,1379280,South Australia (SA)
101502,Nov-19,O,Adelaide,Guangzhou,China Southern Airlines,ADL-CAN,China,NE Asia,China,NE Asia,0,13,3679,2019,11,1379280,South Australia (SA)
101503,Nov-19,O,Adelaide,Hong Kong,Cathay Pacific Airways,ADL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,17,4267,2019,11,1379280,South Australia (SA)
101504,Nov-19,O,Adelaide,Kuala Lumpur,Malaysia Airlines,ADL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,22,6380,2019,11,1379280,South Australia (SA)
101505,Nov-19,O,Adelaide,Kuala Lumpur,Malindo Air,ADL-DPS-KUL,Malaysia,SE Asia,Malaysia,SE Asia,1,17,2754,2019,11,1379280,South Australia (SA)
101506,Nov-19,O,Adelaide,Singapore,Singapore Airlines,ADL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,30,9090,2019,11,1379280,South Australia (SA)
101507,Nov-19,O,Brisbane,Abu Dhabi,Etihad Airways,BNE-AUH,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,8976,2019,11,2536449,Queensland (QLD)
101508,Nov-19,O,Brisbane,Apia,Samoa Airways,BNE-APW,Western Samoa,Islands,Western Samoa,Islands,0,8,1360,2019,11,2536449,Queensland (QLD)
101509,Nov-19,O,Brisbane,Apia,Virgin Australia,BNE-APW,Western Samoa,Islands,Western Samoa,Islands,0,5,880,2019,11,2536449,Queensland (QLD)
101510,Nov-19,O,Brisbane,Auckland,Air New Zealand,BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,65,17082,2019,11,2536449,Queensland (QLD)
101511,Nov-19,O,Brisbane,Auckland,China Airlines,TPE-BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,26,7956,2019,11,2536449,Queensland (QLD)
101512,Nov-19,O,Brisbane,Auckland,Qantas Airways,BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,60,13132,2019,11,2536449,Queensland (QLD)
101513,Nov-19,O,Brisbane,Auckland,Virgin Australia,BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,62,10912,2019,11,2536449,Queensland (QLD)
101514,Nov-19,O,Brisbane,Bandar Seri Begawan,Royal Brunei Airlines,BNE-BWN,Brunei,SE Asia,Brunei,SE Asia,0,17,2550,2019,11,2536449,Queensland (QLD)
101515,Nov-19,O,Brisbane,Bangkok,Thai AirAsia X,BNE-BKK,Thailand,SE Asia,Thailand,SE Asia,0,13,4901,2019,11,2536449,Queensland (QLD)
101516,Nov-19,O,Brisbane,Bangkok,Thai Airways International,BNE-BKK,Thailand,SE Asia,Thailand,SE Asia,0,17,4964,2019,11,2536449,Queensland (QLD)
101517,Nov-19,O,Brisbane,Christchurch,Air New Zealand,BNE-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,30,6265,2019,11,2536449,Queensland (QLD)
101518,Nov-19,O,Brisbane,Christchurch,Qantas Airways,BNE-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5220,2019,11,2536449,Queensland (QLD)
101519,Nov-19,O,Brisbane,Christchurch,Virgin Australia,BNE-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5280,2019,11,2536449,Queensland (QLD)
101520,Nov-19,O,Brisbane,Denpasar,Jetstar,BNE-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,29,9715,2019,11,2536449,Queensland (QLD)
101521,Nov-19,O,Brisbane,Denpasar,Malindo Air,BNE-DPS-KUL,Indonesia,SE Asia,Malaysia,SE Asia,0,17,2754,2019,11,2536449,Queensland (QLD)
101522,Nov-19,O,Brisbane,Denpasar,Virgin Australia,BNE-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,40,7040,2019,11,2536449,Queensland (QLD)
101523,Nov-19,O,Brisbane,Dubai,Emirates,BNE-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,43,20055,2019,11,2536449,Queensland (QLD)
101524,Nov-19,O,Brisbane,Dubai,Emirates,BNE-SIN-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,30,10622,2019,11,2536449,Queensland (QLD)
101525,Nov-19,O,Brisbane,Dunedin,Virgin Australia,BNE-DUD,New Zealand,New Zealand,New Zealand,New Zealand,0,12,2112,2019,11,2536449,Queensland (QLD)
101526,Nov-19,O,Brisbane,Espiritu Santo,Air Vanuatu,BNE-SON,Vanuatu,Islands,Vanuatu,Islands,0,4,504,2019,11,2536449,Queensland (QLD)
101527,Nov-19,O,Brisbane,Guangzhou,China Southern Airlines,BNE-CAN,China,NE Asia,China,NE Asia,0,30,8469,2019,11,2536449,Queensland (QLD)
101528,Nov-19,O,Brisbane,Hong Kong,Cathay Pacific Airways,BNE-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,44,11769,2019,11,2536449,Queensland (QLD)
101529,Nov-19,O,Brisbane,Hong Kong,Qantas Airways,BNE-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,30,7852,2019,11,2536449,Queensland (QLD)
101530,Nov-19,O,Brisbane,Honiara,Solomon Airlines,BNE-HIR,Solomon Islands,Islands,Solomon Islands,Islands,0,17,2312,2019,11,2536449,Queensland (QLD)
101531,Nov-19,O,Brisbane,Honiara,Solomon Airlines,BNE-MUA-HIR,Solomon Islands,Islands,Solomon Islands,Islands,1,5,680,2019,11,2536449,Queensland (QLD)
101532,Nov-19,O,Brisbane,Honiara,Virgin Australia,BNE-HIR,Solomon Islands,Islands,Solomon Islands,Islands,0,8,1408,2019,11,2536449,Queensland (QLD)
101533,Nov-19,O,Brisbane,Honolulu,Hawaiian Airlines,BNE-HNL,USA,N America,USA,N America,0,13,3601,2019,11,2536449,Queensland (QLD)
101534,Nov-19,O,Brisbane,Kuala Lumpur,Malaysia Airlines,BNE-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,17,4930,2019,11,2536449,Queensland (QLD)
101535,Nov-19,O,Brisbane,Kuala Lumpur,Malindo Air,BNE-DPS-KUL,Malaysia,SE Asia,Malaysia,SE Asia,1,17,2754,2019,11,2536449,Queensland (QLD)
101536,Nov-19,O,Brisbane,Los Angeles,Qantas Airways,BNE-LAX,USA,N America,USA,N America,0,41,9674,2019,11,2536449,Queensland (QLD)
101537,Nov-19,O,Brisbane,Los Angeles,Virgin Australia,BNE-LAX,USA,N America,USA,N America,0,21,7119,2019,11,2536449,Queensland (QLD)
101538,Nov-19,O,Brisbane,Manila,Philippine Airlines,BNE-MNL,Philippines,SE Asia,Philippines,SE Asia,0,22,3696,2019,11,2536449,Queensland (QLD)
101539,Nov-19,O,Brisbane,Munda,Solomon Airlines,BNE-MUA-HIR,Solomon Islands,Islands,Solomon Islands,Islands,0,5,680,2019,11,2536449,Queensland (QLD)
101540,Nov-19,O,Brisbane,Nadi,Fiji Airways,BNE-NAN,Fiji,Islands,Fiji,Islands,0,31,5084,2019,11,2536449,Queensland (QLD)
101541,Nov-19,O,Brisbane,Nadi,Virgin Australia,BNE-NAN,Fiji,Islands,Fiji,Islands,0,30,5280,2019,11,2536449,Queensland (QLD)
101542,Nov-19,O,Brisbane,Nauru,Nauru Airlines,BNE-INU,Nauru,Islands,Nauru,Islands,0,11,1408,2019,11,2536449,Queensland (QLD)
101543,Nov-19,O,Brisbane,Noumea,Air Caledonie,BNE-NOU,New Caledonia,Islands,New Caledonia,Islands,0,13,1958,2019,11,2536449,Queensland (QLD)
101544,Nov-19,O,Brisbane,Noumea,Qantas Airways,BNE-NOU,New Caledonia,Islands,New Caledonia,Islands,0,9,1566,2019,11,2536449,Queensland (QLD)
101545,Nov-19,O,Brisbane,Port Moresby,Air Niugini,BNE-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,30,6179,2019,11,2536449,Queensland (QLD)
101546,Nov-19,O,Brisbane,Port Moresby,Qantas Airways,BNE-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,30,5130,2019,11,2536449,Queensland (QLD)
101547,Nov-19,O,Brisbane,Port Moresby,Virgin Australia,BNE-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,21,2100,2019,11,2536449,Queensland (QLD)
101548,Nov-19,O,Brisbane,Port Vila,Air Vanuatu,BNE-VLI,Vanuatu,Islands,Vanuatu,Islands,0,17,2142,2019,11,2536449,Queensland (QLD)
101549,Nov-19,O,Brisbane,Port Vila,Virgin Australia,BNE-VLI,Vanuatu,Islands,Vanuatu,Islands,0,13,2288,2019,11,2536449,Queensland (QLD)
101550,Nov-19,O,Brisbane,Queenstown,Air New Zealand,BNE-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,12,1957,2019,11,2536449,Queensland (QLD)
101551,Nov-19,O,Brisbane,Queenstown,Virgin Australia,BNE-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3168,2019,11,2536449,Queensland (QLD)
101552,Nov-19,O,Brisbane,Seoul,Korean Air,BNE-SEL,Korea,NE Asia,Korea,NE Asia,0,30,8070,2019,11,2536449,Queensland (QLD)
101553,Nov-19,O,Brisbane,Shanghai,China Eastern Airlines,BNE-SHA,China,NE Asia,China,NE Asia,0,22,5066,2019,11,2536449,Queensland (QLD)
101554,Nov-19,O,Brisbane,Shenzhen,Hainan Airlines,BNE-SZX,China,NE Asia,China,NE Asia,0,8,1790,2019,11,2536449,Queensland (QLD)
101555,Nov-19,O,Brisbane,Singapore,Emirates,BNE-SIN-DXB,Singapore,SE Asia,United Arab Emirates,Middle East,0,30,10622,2019,11,2536449,Queensland (QLD)
101556,Nov-19,O,Brisbane,Singapore,Qantas Airways,BNE-SIN,Singapore,SE Asia,Singapore,SE Asia,0,30,8465,2019,11,2536449,Queensland (QLD)
101557,Nov-19,O,Brisbane,Singapore,Singapore Airlines,BNE-SIN,Singapore,SE Asia,Singapore,SE Asia,0,120,34860,2019,11,2536449,Queensland (QLD)
101558,Nov-19,O,Brisbane,Taipei,China Airlines,AKL-BNE-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,30,9180,2019,11,2536449,Queensland (QLD)
101559,Nov-19,O,Brisbane,Taipei,Eva Air,BNE-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,17,5814,2019,11,2536449,Queensland (QLD)
101560,Nov-19,O,Brisbane,Tokyo,Qantas Airways,BNE-TYO,Japan,NE Asia,Japan,NE Asia,0,30,8864,2019,11,2536449,Queensland (QLD)
101561,Nov-19,O,Brisbane,Vancouver,Air Canada,BNE-YVR,Canada,N America,Canada,N America,0,26,6614,2019,11,2536449,Queensland (QLD)
101562,Nov-19,O,Brisbane,Wellington,Air New Zealand,BNE-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,16,2607,2019,11,2536449,Queensland (QLD)
101563,Nov-19,O,Brisbane,Wellington,Virgin Australia,BNE-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,39,6864,2019,11,2536449,Queensland (QLD)
101564,Nov-19,O,Cairns,Denpasar,Jetstar,CNS-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,17,3150,2019,11,158178,Queensland (QLD)
101565,Nov-19,O,Cairns,Osaka,Jetstar,CNS-OSA,Japan,NE Asia,Japan,NE Asia,0,18,6030,2019,11,158178,Queensland (QLD)
101566,Nov-19,O,Cairns,Port Moresby,Air Niugini,CNS-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,44,5232,2019,11,158178,Queensland (QLD)
101567,Nov-19,O,Cairns,Port Moresby,Qantas Airways,CNS-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,26,1924,2019,11,158178,Queensland (QLD)
101568,Nov-19,O,Cairns,Shenzhen,Hainan Airlines,CNS-SZX,China,NE Asia,China,NE Asia,0,8,1801,2019,11,158178,Queensland (QLD)
101569,Nov-19,O,Cairns,Singapore,Silk Air,CNS-SIN,Singapore,SE Asia,Singapore,SE Asia,0,30,4860,2019,11,158178,Queensland (QLD)
101570,Nov-19,O,Cairns,Tokyo,Jetstar,CNS-TYO,Japan,NE Asia,Japan,NE Asia,0,19,6365,2019,11,158178,Queensland (QLD)
101571,Nov-19,O,Cairns,Tokyo,Jetstar,MEL-CNS-TYO,Japan,NE Asia,Japan,NE Asia,0,4,1340,2019,11,158178,Queensland (QLD)
101572,Nov-19,O,Cairns,Tokyo,Jetstar,SYD-CNS-TYO,Japan,NE Asia,Japan,NE Asia,0,4,1340,2019,11,158178,Queensland (QLD)
101573,Nov-19,O,Canberra,Doha,Qatar Airways,CBR-SYD-DOH,Qatar,Middle East,Qatar,Middle East,1,28,9156,2019,11,477567,Australian Capital Territory (ACT)
101574,Nov-19,O,Canberra,Singapore,Singapore Airlines,SYD-CBR-SIN,Singapore,SE Asia,Singapore,SE Asia,0,30,7920,2019,11,477567,Australian Capital Territory (ACT)
101575,Nov-19,O,Darwin,Denpasar,Jetstar,DRW-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,21,3882,2019,11,135982,Northern Territory (NT)
101576,Nov-19,O,Darwin,Shenzhen,Donghai Airlines,DRW-SZX,China,NE Asia,China,NE Asia,0,8,864,2019,11,135982,Northern Territory (NT)
101577,Nov-19,O,Darwin,Singapore,Jetstar Asia,DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,0,22,3960,2019,11,135982,Northern Territory (NT)
101578,Nov-19,O,Darwin,Singapore,Silk Air,DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,0,30,4860,2019,11,135982,Northern Territory (NT)
101579,Nov-19,O,Gold Coast,Auckland,Air New Zealand,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,22,4616,2019,11,742600,Queensland (QLD)
101580,Nov-19,O,Gold Coast,Auckland,Jetstar,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5568,2019,11,742600,Queensland (QLD)
101581,Nov-19,O,Gold Coast,Auckland,Virgin Australia,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5280,2019,11,742600,Queensland (QLD)
101582,Nov-19,O,Gold Coast,Christchurch,Air New Zealand,OOL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,9,1696,2019,11,742600,Queensland (QLD)
101583,Nov-19,O,Gold Coast,Christchurch,Jetstar,OOL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2418,2019,11,742600,Queensland (QLD)
101584,Nov-19,O,Gold Coast,Kuala Lumpur,AirAsia X,OOL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,17,6409,2019,11,742600,Queensland (QLD)
101585,Nov-19,O,Gold Coast,Queenstown,Jetstar,OOL-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2418,2019,11,742600,Queensland (QLD)
101586,Nov-19,O,Gold Coast,Singapore,Scoot Tigerair,OOL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,13,4875,2019,11,742600,Queensland (QLD)
101587,Nov-19,O,Gold Coast,Tokyo,Jetstar,OOL-TYO,Japan,NE Asia,Japan,NE Asia,0,17,5695,2019,11,742600,Queensland (QLD)
101588,Nov-19,O,Gold Coast,Tokyo,Jetstar,SYD-OOL-TYO,Japan,NE Asia,Japan,NE Asia,0,4,1340,2019,11,742600,Queensland (QLD)
